Source_Company,Source_Product_Line,Source_Paint_Name,Source_Paint_ID,Equivalent_Company,Equivalent_Product_Line,Equivalent_Paint_Name,Equivalent_Paint_ID,Match_Type,Similarity_Percent,Confidence,Source,Notes,Hex
Games Workshop,Citadel,Citadel,,Vallejo,Game Color,Skull White,,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,FFFFFF
Games Workshop,Citadel,Corvus Black,,Vallejo,Game Color,Death Reaper,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,171314
Games Workshop,Citadel,Runefang Steel,,Games Workshop,Old Citadel,Mithril Silver 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,B5B5BD
Games Workshop,Citadel,Runefang Steel,,Vallejo,Game Color,Mithril Silver / Silver,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,B5B5BD
Games Workshop,Citadel,Runefang Steel,,Vallejo,Model Color,,052,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,B5B5BD
Games Workshop,Citadel,Runefang Steel,,Rackham,,Silver,49,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,B5B5BD
Games Workshop,Citadel,Runefang Steel,,Reaper,Master Series,Polished Silver,9054,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,B5B5BD
Games Workshop,Citadel,Runefang Steel,,Privateer Press,P3,Quicksilver,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,B5B5BD
Games Workshop,Citadel,Runefang Steel,,Coat D'arms,,Enchanted,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,B5B5BD
Games Workshop,Citadel,Runefang Steel,,Army Painter,,Silver,106,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,B5B5BD
Games Workshop,Citadel,Runefang Steel,,Scale75,,Shining Silver,WP1129,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,B5B5BD
Games Workshop,Citadel,Polished,,Games Workshop,Old Citadel,26/03/2024 00:22,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,7B737B
Games Workshop,Citadel,Polished,,Vallejo,Game Color,Ironbreaker,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,7B737B
Games Workshop,Citadel,Polished,,Vallejo,Model Color,Chainmail 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,7B737B
Games Workshop,Citadel,Polished,,Rackham,,Steel,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,7B737B
Games Workshop,Citadel,Polished,,Reaper,Master Series,Honed Steel,9053,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,7B737B
Games Workshop,Citadel,Polished,,Privateer Press,P3,Cold steel,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,7B737B
Games Workshop,Citadel,Polished,,Coat D'arms,,Chainmail,109,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,7B737B
Games Workshop,Citadel,Polished,,Army Painter,,Plate Mail Metal,WP1130,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,7B737B
Games Workshop,Citadel,Leadbelcher,,Games Workshop,Old Citadel,Boltgun Metal 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393939
Games Workshop,Citadel,Leadbelcher,,Vallejo,Game Color,Gunmetal / Gunmetal,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393939
Games Workshop,Citadel,Leadbelcher,,Vallejo,Model Color,Metal,054,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393939
Games Workshop,Citadel,Leadbelcher,,Rackham,,Shadowed Steel,9052,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393939
Games Workshop,Citadel,Leadbelcher,,Reaper,Master Series,Pig Iron,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393939
Games Workshop,Citadel,Leadbelcher,,Privateer Press,P3,Gun Metal,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393939
Games Workshop,Citadel,Leadbelcher,,Coat D'arms,,,142,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393939
Games Workshop,Citadel,Leadbelcher,,Army Painter,,Machinegun Metal,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393939
Games Workshop,Citadel,Leadbelcher,,Scale75,,,WP1221,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393939
Games Workshop,Citadel,Leadbelcher,,Two Thin Coats,,Petroleum,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393939
Games Workshop,Citadel,Auric Armour Gold,,Games Workshop,Old Citadel,Burnished Gold 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,E7BD42
Games Workshop,Citadel,Auric Armour Gold,,Vallejo,Game Color,Glorious Gold,056,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,E7BD42
Games Workshop,Citadel,Auric Armour Gold,,Vallejo,Model Color,Gold,996,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,E7BD42
Games Workshop,Citadel,Auric Armour Gold,,Rackham,,Brass Balls 2,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,E7BD42
Games Workshop,Citadel,Auric Armour Gold,,Reaper,Master Series,Bright Gold,WP1231,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,E7BD42
Games Workshop,Citadel,Auric Armour Gold,,Privateer Press,P3,Dwarven,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,E7BD42
Games Workshop,Citadel,Auric Armour Gold,,Coat D'arms,,Gold,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,E7BD42
Games Workshop,Citadel,Gehenna's Gold,,Games Workshop,Old Citadel,Shining Gold 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,CCCC33
Games Workshop,Citadel,Gehenna's Gold,,Vallejo,Game Color,Polished Gold,055,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,CCCC33
Games Workshop,Citadel,Gehenna's Gold,,Vallejo,Model Color,Old Gold,878,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,CCCC33
Games Workshop,Citadel,Gehenna's Gold,,Rackham,,Bright Gold,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,CCCC33
Games Workshop,Citadel,Gehenna's Gold,,Reaper,Master Series,,107,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,CCCC33
Games Workshop,Citadel,Gehenna's Gold,,Privateer Press,P3,Greedy Gold,WP1132,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,CCCC33
Games Workshop,Citadel,Gehenna's Gold,,Coat D'arms,,Elven Gold,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,CCCC33
Games Workshop,Citadel,Hashut Copper,,Games Workshop,Old Citadel,Dwarf Bronze 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C5221
Games Workshop,Citadel,Hashut Copper,,Vallejo,Game Color,Bright Bronze,057,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C5221
Games Workshop,Citadel,Hashut Copper,,Vallejo,Model Color,Bronze,998,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C5221
Games Workshop,Citadel,Hashut Copper,,Rackham,,Dwarven,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C5221
Games Workshop,Citadel,Hashut Copper,,Reaper,Master Series,Bronze,143,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C5221
Games Workshop,Citadel,Hashut Copper,,Privateer Press,P3,Weapon Bronze,WP1133,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C5221
Games Workshop,Citadel,Runelord brass,,Games Workshop,Old Citadel,Brazen Brass 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,735A21
Games Workshop,Citadel,Runelord brass,,Vallejo,Game Color,Brassy Brass,058,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,735A21
Games Workshop,Citadel,Runelord brass,,Vallejo,Model Color,Brass,801,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,735A21
Games Workshop,Citadel,Runelord brass,,Rackham,,Viking Gold,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,735A21
Games Workshop,Citadel,Runelord brass,,Reaper,Master Series,Battle Axe,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,735A21
Games Workshop,Citadel,Runelord brass,,Privateer Press,P3,Brass,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,735A21
Games Workshop,Citadel,Brass scorpion,,Games Workshop,Old Citadel,Beaten Copper 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,73372D
Games Workshop,Citadel,Brass scorpion,,Vallejo,Game Color,Hammered Copper,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,73372D
Games Workshop,Citadel,Brass scorpion,,Vallejo,Model Color,,059,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,73372D
Games Workshop,Citadel,Warplock Bronze,,Games Workshop,Old Citadel,Tin Bitz 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393121
Games Workshop,Citadel,Warplock Bronze,,Vallejo,Game Color,Tinny Tin,060,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393121
Games Workshop,Citadel,Warplock Bronze,,Vallejo,Model Color,Scorched Metal,9125,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393121
Games Workshop,Citadel,Warplock Bronze,,Rackham,,Magic Metal,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393121
Games Workshop,Citadel,Warplock Bronze,,Reaper,Master Series,,113,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393121
Games Workshop,Citadel,Warplock Bronze,,Privateer Press,P3,Necro Gold,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,393121
Games Workshop,Citadel,Black Ink 1,,Games Workshop,Old Citadel,Black Ink,94,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,000000
Games Workshop,Citadel,Dark Green Ink 1,,Games Workshop,Old Citadel,Green Ink,89,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,108473
Games Workshop,Citadel,Flesh Wash 1,,Games Workshop,Old Citadel,Ink Wash -,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,CE8C42
Games Workshop,Citadel,Flesh Wash 1,,Vallejo,Game Color,Flesh,133,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,CE8C42
Games Workshop,Citadel,Purple Ink 1,,Games Workshop,Old Citadel,Violet Ink,87,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,842994
Games Workshop,Citadel,Eshin Grey,,Games Workshop,Old Citadel,Necromancer Cloak,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,484B4E
Games Workshop,Citadel,Eshin Grey,,Vallejo,Game Color,Ashen Grey,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,484B4E
Games Workshop,Citadel,Skavenblight,,Games Workshop,Old Citadel,Dinge,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,45413B
Games Workshop,Citadel,Skavenblight,,Vallejo,Game Color,Hardened Carapace,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,45413B
Games Workshop,Citadel,Skavenblight,,Vallejo,Model Color,Eidolon Grey,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,45413B
Games Workshop,Citadel,Stormvermin Fur,,Games Workshop,Old Citadel,Charadon,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,4D4A4A
Games Workshop,Citadel,Stormvermin Fur,,Vallejo,Game Color,Granite 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,4D4A4A
Games Workshop,Citadel,Stormvermin Fur,,Vallejo,Model Color,Heavy Charcoal,155,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,4D4A4A
Games Workshop,Citadel,Stormvermin Fur,,Rackham,,Pure Black  2,9103,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,4D4A4A
Games Workshop,Citadel,Stormvermin Fur,,Reaper,Master Series,Bastion grey,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,4D4A4A
Games Workshop,Citadel,Stormvermin Fur,,Privateer Press,P3,Anthartic,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,4D4A4A
Games Workshop,Citadel,Stormvermin Fur,,Coat D'arms,,Grey Matt,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,4D4A4A
Games Workshop,Citadel,Stormvermin Fur,,Army Painter,,Rodent Grey,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,4D4A4A
Games Workshop,Citadel,Rakarth Flesh,,Games Workshop,Old Citadel,Dheneb Stone 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,B9ADA1
Games Workshop,Citadel,Rakarth Flesh,,Vallejo,Game Color,Heavy Warmgrey,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,B9ADA1
Games Workshop,Citadel,Rakarth Flesh,,Vallejo,Model Color,2,148,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,B9ADA1
Games Workshop,Citadel,Rakarth Flesh,,Rackham,,Vampiric Shadow,9274,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,B9ADA1
Games Workshop,Citadel,Rakarth Flesh,,Reaper,Master Series,Drake Tooth ?,WP1417,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,B9ADA1
Games Workshop,Citadel,Rakarth Flesh,,Privateer Press,P3,Griffon Claw,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,B9ADA1
Games Workshop,Citadel,Daemonette Hide,,Games Workshop,Old Citadel,Hormagaunt,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,4F566C
Games Workshop,Citadel,Daemonette Hide,,Vallejo,Game Color,Purple 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,4F566C
Games Workshop,Citadel,Daemonette Hide,,Vallejo,Model Color,Heavy Violet,142,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,4F566C
Games Workshop,Citadel,Daemonette Hide,,Rackham,,Purple,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,4F566C
Games Workshop,Citadel,Daemonette Hide,,Reaper,Master Series,IV-26,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,4F566C
Games Workshop,Citadel,Daemonette Hide,,Privateer Press,P3,Nightshade Purple,9022,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,4F566C
Games Workshop,Citadel,Daemonette Hide,,Coat D'arms,,Violet Blue,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,4F566C
Games Workshop,Citadel,Daemonette Hide,,Army Painter,,Matt,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,4F566C
Games Workshop,Citadel,Averland Sunset,,Games Workshop,Old Citadel,Iyanden Darksun,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C8A53
Games Workshop,Citadel,Averland Sunset,,Vallejo,Game Color,1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C8A53
Games Workshop,Citadel,Averland Sunset,,Vallejo,Model Color,Heavy Goldbrown,151,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C8A53
Games Workshop,Citadel,Averland Sunset,,Rackham,,Yellow,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C8A53
Games Workshop,Citadel,Averland Sunset,,Reaper,Master Series,IV-16,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C8A53
